source,source_full,content_type,author,date,text,engagement,likes,shares,comments_count,views,retweets,date_parsed,sentiment_label,sentiment_score
instagram,instagram_comments,comment,shaidi53,2026-01-01T15:28:17.000Z,Ngada ngado 1 kata rakyat pemilik suara.,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 15:28:17,Netral,0.9859143495559692
instagram,instagram_comments,comment,jubir_pemedsos77,2026-01-01T15:15:47.000Z,"Oleh karena itu, pendiri Lembaga Penelitian, Pendidikan dan Penerangan Ekonomi dan Sosial itu memperkirakan, jika aturan main pilkada model campuran lemah, maka potensi korupsi dalam pemilu terjadi dan dilakukan oleh anggota-anggota DPRD. ""Maka sistem apa pun tidak akan bermakna. Kita bisa kembali lagi ke pilkada langsung yang tercemar dengan politik uang dan pelacuran politik di lapangan. Karena itu, ketika pemilihan lewat DPRD, maka dibuat aturan yang ketat seperti pemilihan Paus,"" katanya sembari mengusulkan. ""Anggota yang mempunyai hak suara dikendalikan dengan berbagai aturan untuk menghindari suap, seperti wajib CCTV di rumah masing-masing, dikumpulkan selama beberapa hari di kantor DPRD dan hotel dengan pengawasan KPK, dan berbagai cara lainnya,"" pungkas Prof. Didik. Sumber: RMOL rell rell",0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 15:15:47,Negatif,0.9996577501296997
instagram,instagram_comments,comment,hs06.90,2026-01-01T15:13:42.000Z,KIMPLUS PERUSAK NEGARA,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 15:13:42,Negatif,0.9995222091674805
instagram,instagram_comments,comment,kseno23,2026-01-01T13:45:06.000Z,Welcome to the Neo Orba👏,3.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 13:45:06,Positif,0.5155494809150696
instagram,instagram_comments,comment,dedi.probo.vip,2026-01-01T13:37:46.000Z,BoikotGerindraPKBPANGolkar2029,41.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 13:37:46,Netral,0.9996999502182007
instagram,instagram_comments,comment,habis_genduren,2026-01-01T12:46:45.000Z,Nasdem dan pks lagi baca peluang 2029,8.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 12:46:45,Netral,0.9997298121452332
instagram,instagram_comments,comment,pusatjasa.id4,2026-01-01T11:51:44.000Z,Kali ini dukung PDIP dan demokrat. Ayo banteng jangan lemah,97.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 11:51:44,Negatif,0.9993176460266113
instagram,instagram_comments,comment,oviekrinaldi,2026-01-01T10:48:48.000Z,"TANDAIN GOLKAR, GERINDRA, PKB , PAN",133.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 10:48:48,Netral,0.9996973276138306
instagram,instagram_comments,comment,rifqi.16,2026-01-01T10:38:20.000Z,juga ikut dong nolak pilkada lewat dprd,4.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 10:38:20,Netral,0.8517873287200928
instagram,instagram_comments,comment,ras_cepi,2026-01-01T09:08:33.000Z,Alhamdulillah ada pdip sm demokrat mudah2an nambah 2 lg 👏,63.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 09:08:33,Positif,0.9229889512062073
instagram,instagram_comments,comment,putriidaniati,2026-01-01T08:49:36.000Z,kok bisa hampir semua partai setuju? pada dikasih kursi ya sm wowo?,10.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 08:49:36,Negatif,0.9994148015975952
instagram,instagram_comments,comment,m.rizkil_lah,2026-01-01T06:12:53.000Z,Buk mega yg di dukung oleh pak SBY pencetus pemilihan umum seperti sekarang 😂😂🔥🔥🔥🙌❤️,18.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 06:12:53,Netral,0.9994661211967468
instagram,instagram_comments,comment,dogdaytime,2026-01-01T05:57:36.000Z,Wuuiiihhh di cak rata nih ya bagi2annya…. Biar semua dpt kue-nya rata ya min…. ler,2.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 05:57:36,Negatif,0.997363269329071
instagram,instagram_comments,comment,charson2955,2026-01-01T05:54:14.000Z,"Dua²nya beresiko biayanya Gede, yg nggak beresiko tidak ada pilkada, lebih baik menunjuk 6 anggota dprd suara terbanyak untuk menentukan calon kepala daerah dan wakilnya dari ke 6 dprd suara terbanyah untuk di ajukan ke presiden melalui fit and propertest untuk disahkan/dipilih jadi kepala dan wakil kepala pemerin",1.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 05:54:14,Negatif,0.9557048082351685
instagram,instagram_comments,comment,simanungkalit_endi,2026-01-01T05:23:34.000Z,Halaah ini kan bacod doang. Ditempat tidur pun bisa transaksi korupsi. Dah lahh. Gak ada yg bener mereka mereka itu. Kalau bener. Rakyat Indonesia gak kan kayak orang gilak untuk bertahan 1 bulan. Setiap tahunnya.,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 05:23:34,Negatif,0.9997245669364929
instagram,instagram_comments,comment,amrozikedua,2026-01-01T05:15:57.000Z,bubarkan Indonesia aja wo mau ngga,6.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 05:15:57,Negatif,0.9998599290847778
instagram,instagram_comments,comment,c.pramono,2026-01-01T05:06:06.000Z,"Seketat apapun aturannya, sy pesimis skali tp gpp kalau dcoba, utk lebih baik hrs melakukan perubahan, tp tdk semua perubahaan itu akan lebih baik, apalagi manusia indonesia, sbnar manusia indonesia pintar dan cerdas tp kalau sudah masuk pejabat dan elit politik dsitulah ujian integritas jgn pejabat yg biasa2 saja, pejabat yg bergelut dbid keagamaan yg paham betul agamanya tp masih terindikasi korupsi kuota haji korupsi pengadaan alquran, pejabat adalah manusia biasa, semua manusia yg lahir ddunia mmg dciptkn sbgai pndosaaa, tinggal mau milih dosa yg mau dsukainya",0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 05:06:06,Negatif,0.9996305704116821
instagram,instagram_comments,comment,salswicakputra,2026-01-01T04:52:36.000Z,Biaya pilkada lebih kecil daripada operasional DPR RI dan DPRD gubenur. Kedua legislatif ini harus diefisienkan secara jumlah anggota tiap dapil hanya satu orang yg terpilih,4.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 04:52:36,Netral,0.8726200461387634
instagram,instagram_comments,comment,nada_arini,2026-01-01T04:51:42.000Z,MBG nooh ga efisien. Lebih efisien langsung dikasi ke orang tua uangnya tapi ga dipikirin. Zzzzzzz...,89.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 04:51:42,Negatif,0.9982000589370728
instagram,instagram_comments,comment,bellazadithya,2026-01-01T04:49:15.000Z,"Apa? Ditentukan DPRD? Rakyat kita aja ngga terlalu peduli dalam milih caleg dprd, ini lagi 🤣🤣🤣🤣",16.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 04:49:15,Negatif,0.9996399879455566
instagram,instagram_comments,comment,andri_ib,2026-01-01T04:30:17.000Z,"BIAYANYA GEDE KLO PILKADA LANGSUNG.DARI CALON KEPALA DARRAH BUAT BAYAR SAKSI,AKOMODASI,KAMPANYE.DANANYA BISA PULAHAN MILYAR SEDANGKAN GAJI KEPALA DAERAH BERAPA.BELUM DARI PENYELENGGARA KPU.BUAT NGADAIN PILKADA JUGA BUTUH DANA.MAKANYA BANYAK KEPALA DAERAH TERJERAT KORUPSI ATAU PILKADA DIBIAYAIN SAMA PENGUSAHA DIBELAKANG LAYAR IYA ITU KARENA BIAYANYA TINGGI PEMILIHAN KEPLA DESA AJA 1 CALON BISA 200 JUTA.",6.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 04:30:17,Negatif,0.9854080080986023
instagram,instagram_comments,comment,setz.hs,2026-01-01T04:29:54.000Z,"Selamat tahun baru ❌, welcome orde (paling) baru ✔️",82.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 04:29:54,Positif,0.9804259538650513
instagram,instagram_comments,comment,nedikrahayu,2026-01-01T04:26:22.000Z,"Demokrasi di Indonesia mengalami kemajuan di era SBY, kinerja KPK terbaik di era SBY, semuanya mengalami kemunduran di era Jokowi dan dilanjutkan era Prabowo.",12.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 04:26:22,Netral,0.9990155696868896
instagram,instagram_comments,comment,wesopojare3,2026-01-01T04:25:23.000Z,AS saja Gubernur & Walikota nya dipilih rakyat. Prabowo mala merebut Hak Rakyat. Kau ingin jadikan NKRI Negara Komunis apa?,43.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 04:25:23,Negatif,0.9997389912605286
instagram,instagram_comments,comment,nandalo__,2026-01-01T04:24:58.000Z,"Masih 1 Januari loh, negara ngasih kabar buruk mulu.",136.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 04:24:58,Negatif,0.999816358089447
instagram,instagram_comments,comment,syahrulsyaifudinansyari,2026-01-01T04:21:16.000Z,"Menurut saya, masyarakat juga harus sadar agar tidak melakukan praktek money politik. Tujuannya menciptakan wakil-wakil atau pejabat negara yang bersih, tanpa korupsi, kolusi dan nepotisme. Selain itu, Indonesia butuh partai politik baru yang juga berkomitmen untuk betul-betul mengabdi kepada masyarakat. Dengan begitu, negara ini saya yakin bisa diperbaiki.",16.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 04:21:16,Positif,0.8577427864074707
instagram,instagram_comments,comment,totri27,2026-01-01T04:12:59.000Z,"Uang untuk pesta rakyat dipermasalahkan, uang untuk korupsi dihalalkan uang untuk kabinet gemuk dibiarkan gitu kok bilang efisiensi. LOL",0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 04:12:59,Negatif,0.9997956156730652
instagram,instagram_comments,comment,abien15,2026-01-01T03:45:16.000Z,"Yg jelas semangkin Gede Biaya yg di keluarkan oleh para calon kepala daerah, tetep UUD 😂",0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 03:45:16,Netral,0.9982835054397583
instagram,instagram_comments,comment,weslee06,2026-01-01T03:36:21.000Z,"2004 (20thn) pilkada berlangsung apa ada hasil nyata unt daerah yg di pimpin? Apa korupsi & nepotisme menurun? Apa Daerah yg di pimpin semakin maju? Atau hanya jadi OTT KPK ! kna hampir setiap thn ada saja pemimpin daerah yg di tangkap, rakyat yg menilai, masih seperti ini? Atau perlu berubah?",0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 03:36:21,Negatif,0.9995669722557068
instagram,instagram_comments,comment,aminpranata26,2026-01-01T03:17:50.000Z,"Jual beli suara di DPRD akan terjadi,banyak daerah jumlah anggota DPRD tidak banyak kalau dibawa 50 anggota DPRD apalagi sekitar 30 atau 25 anggota DPRD tinggal beli 50%+1 sdh pasti terpilih. Serba salah juga kalau dipilih Rakyat katanya Rakyat dibeli dgn berbagai cara,ada pemberian beras 5 kg,minyak goreng,mie instans + amplop berisi uang Rp.100.000.- hebat juga keuangannya dari mana ? Donatur ? Begitu terpilih yg diperhatikan proyek untuk donatur dan untuk kelompoknya + pribadi.",0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 03:17:50,Negatif,0.9957447648048401
instagram,instagram_comments,comment,an.lombok,2026-01-01T03:09:31.000Z,Pemimpin Itu Lahir Murni Dari Suara Rakyat.. Bukan Dari Suara Para Elit2 Politik 🥱🥱🥱,7.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 03:09:31,Negatif,0.9503940939903259
instagram,instagram_comments,comment,kangsil2,2026-01-01T03:03:11.000Z,Tolak PILKADA oleh DPRD.,1.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 03:03:11,Netral,0.998928964138031
instagram,instagram_comments,comment,tri.awan.33,2026-01-01T02:43:57.000Z,Dari awal sudah salah kedepan pasti akan banyak pelanggaran atas nama rakyat,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 02:43:57,Negatif,0.9998549222946167
instagram,instagram_comments,comment,arsya12324,2026-01-01T02:38:32.000Z,Nyatanya kalau pileg DPRD .dpr ri DPD itu dibawah pasti money politik. Bagi bagi beras minyak. Ya pasti nyari balik modal juga,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 02:38:32,Negatif,0.9991014003753662
instagram,instagram_comments,comment,teresa.am1705,2026-01-01T02:36:47.000Z,"Hmmmm....apakah bisa ? kl DPRD ngaco juga, gmn ?",0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 02:36:47,Negatif,0.9989535808563232
instagram,instagram_comments,comment,arkan_gurmilang_wijaksana,2026-01-01T02:32:29.000Z,"Kalau bersih sih gak masalah gw, cuman kan YTTA lah",1.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 02:32:29,Negatif,0.887414813041687
instagram,instagram_comments,comment,ruslannkomatsu,2026-01-01T02:25:43.000Z,"Jangan bayar pajak, stop",12.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 02:25:43,Negatif,0.9979016780853271
instagram,instagram_comments,comment,hj.saqdiahhalimatus,2025-12-31T23:39:27.000Z,Paraaaah pasti ada unsur KKN karena yg di pilih pasti orang dekat dan yg banyak uang nya,2.0,0.0,0.0,0.0,0.0,0.0,2025-12-31 23:39:27,Negatif,0.9997183680534363
instagram,instagram_comments,comment,fishgod_angga,2025-12-31T16:34:12.000Z,"Rasah do nyoblos aku ra tau nyoblos ,pemerintah asu kabeh",0.0,0.0,0.0,0.0,0.0,0.0,2025-12-31 16:34:12,Negatif,0.9942705631256104
instagram,instagram_comments,comment,khoirunnaim15,2025-12-31T15:25:39.000Z,Kalo saya tetap mendukung imam mahdi ft nabi Isa as,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-31 15:25:39,Positif,0.9729285836219788
instagram,instagram_comments,comment,anak273433,2025-12-31T14:05:02.000Z,PDIP ........🔥🔥🔥,3.0,0.0,0.0,0.0,0.0,0.0,2025-12-31 14:05:02,Netral,0.9693135619163513
instagram,instagram_comments,comment,arryanw,2025-12-31T13:51:09.000Z,Kumpulan bedebah gak tau diri. Makin dibiarin makin gila,8.0,0.0,0.0,0.0,0.0,0.0,2025-12-31 13:51:09,Negatif,0.9998623132705688
instagram,instagram_comments,comment,angga_smile_antrop,2025-12-31T13:02:19.000Z,yg selalu main aman t si orange,34.0,0.0,0.0,0.0,0.0,0.0,2025-12-31 13:02:19,Positif,0.8863244652748108
instagram,instagram_comments,comment,semen_jan21,2025-12-31T12:45:45.000Z,Menteri2 dtunjuk oleh rakyat👏😍,35.0,0.0,0.0,0.0,0.0,0.0,2025-12-31 12:45:45,Netral,0.9989922642707825
instagram,instagram_comments,comment,udud_sachet,2025-12-31T08:03:31.000Z,Ini yg disebut negara demokrasi? KOCAK,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-31 08:03:31,Negatif,0.9683372974395752
instagram,instagram_comments,comment,sintanurhaliz4,2025-12-31T07:57:25.000Z,"Maju terus PDIP, dihina ga tumbang, di framing aman aja bang 🔥",3.0,0.0,0.0,0.0,0.0,0.0,2025-12-31 07:57:25,Negatif,0.999373733997345
instagram,instagram_comments,comment,taminissa_,2025-12-31T07:56:30.000Z,Solusi pinpol biar rame ya bahas PDIP 😂,2.0,0.0,0.0,0.0,0.0,0.0,2025-12-31 07:56:30,Netral,0.9984726309776306
instagram,instagram_comments,comment,salmannugr4ha,2025-12-31T07:46:35.000Z,"PDIP pasti dukung apa yg lebih baik buat rakyat, masa buat pemerintahan, buat apa jadi oposisi",1.0,0.0,0.0,0.0,0.0,0.0,2025-12-31 07:46:35,Negatif,0.6348245143890381
instagram,instagram_comments,comment,coniel_stavia,2025-12-31T07:21:04.000Z,Sebagai org yg ada di dalam penyelenggara tersebut. Saya tidak setuju,1.0,0.0,0.0,0.0,0.0,0.0,2025-12-31 07:21:04,Negatif,0.9997972846031189
instagram,instagram_comments,comment,adiendp10,2025-12-31T06:12:55.000Z,Selamat NataRu Natal & Orde Baru,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-31 06:12:55,Netral,0.9995655417442322
instagram,instagram_comments,comment,withaangel,2025-12-31T05:55:21.000Z,Hahahahha aneh kalau dpr pilih 🥺mnding pajak suruh dpr aja bayar rkyat gah osah byar 😂,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-31 05:55:21,Negatif,0.9998199343681335
instagram,instagram_comments,comment,alisadikin8,2025-12-31T05:29:00.000Z,Hanya mementingkan kelompoknya bukan ke rakyat,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-31 05:29:00,Negatif,0.9993492960929871
instagram,instagram_comments,comment,najh_ak,2025-12-31T04:25:10.000Z,"Pdip tanduknya udah ilang, kartu jokernya udah dipegang pemerintah 😂",4.0,0.0,0.0,0.0,0.0,0.0,2025-12-31 04:25:10,Negatif,0.9997736811637878
instagram,instagram_comments,comment,failasofa_sn,2025-12-31T04:23:16.000Z,Hbs di selamatkan,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-31 04:23:16,Netral,0.761593222618103
instagram,instagram_comments,comment,emi_hs08,2025-12-31T04:01:16.000Z,Penguasa yg ingin mengamankan kekuasaannya,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-31 04:01:16,Netral,0.987307608127594
instagram,instagram_comments,comment,usmann06,2025-12-31T03:37:19.000Z,"Nggk malu bahas PDIP, yg jelas² mendukung knpa nggk di tunjukin pastai mana saja...... Etsss oh iya apakah jangan² adminnya juga se7😂😂😂",1.0,0.0,0.0,0.0,0.0,0.0,2025-12-31 03:37:19,Negatif,0.9953469634056091
instagram,instagram_comments,comment,phanbenindra,2025-12-31T03:28:40.000Z,Saya tuh suka nya yang benar. Rasa Kebenaran=Rasa Malu. Rasa Kesalahan=Rasa Takut. Kesalahan=Kekeliruan. Kekeliruan menjadikan Masalah. Masalah berarti Salah. Rumus=Teori.,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-31 03:28:40,Positif,0.9242676496505737
instagram,instagram_comments,comment,musmulyadi0875,2025-12-31T03:25:44.000Z,Ingat jangan pilih partai menghianat Demokasi 2029,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-31 03:25:44,Netral,0.9995081424713135
instagram,instagram_comments,comment,deyul943,2025-12-31T03:21:44.000Z,"Karna partainya lg GK berkuasa,nti pas lg berkuasa pasti setuju😂",1.0,0.0,0.0,0.0,0.0,0.0,2025-12-31 03:21:44,Negatif,0.9976595640182495
instagram,instagram_comments,comment,malikliswar,2025-12-31T03:17:24.000Z,Galau... dia sdh ga ada investor nya..,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-31 03:17:24,Negatif,0.9998677968978882
instagram,instagram_comments,comment,chally_s,2025-12-31T02:03:11.000Z,🤦‍♂️🤦‍♂️🤦‍♂️,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-31 02:03:11,Positif,0.997014045715332
instagram,instagram_comments,comment,alimuttaqin26,2025-12-30T23:02:29.000Z,"Rakyat yg berhak putuskan, rakyat yg akan menilai, rakyat yg akan tetap memilih.",1.0,0.0,0.0,0.0,0.0,0.0,2025-12-30 23:02:29,Netral,0.9985003471374512
instagram,instagram_comments,comment,diansusilo15,2025-12-30T22:54:45.000Z,TPI kok dulu kok setuju pilihan presiden lewat mpr😂😂,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-30 22:54:45,Negatif,0.9958094358444214
instagram,instagram_comments,comment,dambalink,2025-12-30T22:42:39.000Z,Selamat menikmati saja yg lakian sdh pilih 🙏🙏🙏🙏🙏🙏😠😠😠😠😠😠😓😓😓😓😓😓,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-30 22:42:39,Negatif,0.7041876912117004
instagram,instagram_comments,comment,jalaludinsayuti74,2025-12-30T21:43:27.000Z,"Bagi bagi kue ,",0.0,0.0,0.0,0.0,0.0,0.0,2025-12-30 21:43:27,Positif,0.9931082725524902
instagram,instagram_comments,comment,iqblhdi21_,2025-12-30T21:24:54.000Z,Lah lah wkwkwkwk akan kah terulang,1.0,0.0,0.0,0.0,0.0,0.0,2025-12-30 21:24:54,Negatif,0.8288690447807312
instagram,instagram_comments,comment,mbete_wangge,2025-12-30T17:52:39.000Z,Reformasi jilid 2,1.0,0.0,0.0,0.0,0.0,0.0,2025-12-30 17:52:39,Netral,0.9995623230934143
instagram,instagram_comments,comment,_renalalf,2025-12-30T17:47:46.000Z,Bajingan keparattt,1.0,0.0,0.0,0.0,0.0,0.0,2025-12-30 17:47:46,Negatif,0.9998329877853394
instagram,instagram_comments,comment,hendra_wirian,2025-12-30T17:20:25.000Z,"Boleh Aja, Asal Calonnya Bukan Anggota Parpol !!!",5.0,0.0,0.0,0.0,0.0,0.0,2025-12-30 17:20:25,Negatif,0.9942250847816467
instagram,instagram_comments,comment,wentywiesmann,2025-12-30T15:09:28.000Z,PDI-P Kami rakyat bersama mu... Kita lawan bersama-sama 🔥🔥🔥🔥🔥,5.0,0.0,0.0,0.0,0.0,0.0,2025-12-30 15:09:28,Negatif,0.9996629953384399
instagram,instagram_comments,comment,arad_6496,2025-12-30T14:04:52.000Z,Berita baik kaum 58,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-30 14:04:52,Netral,0.895198404788971
instagram,instagram_comments,comment,tegarsapta20,2025-12-30T13:56:16.000Z,Oh ini yang katanya menampung aspirasi itu??,6.0,0.0,0.0,0.0,0.0,0.0,2025-12-30 13:56:16,Negatif,0.9991000890731812
instagram,instagram_comments,comment,fajrulfalah.aa,2025-12-30T13:48:53.000Z,"Mau langsung/ tidak, sama aja. Tinggal memperbaiki good governmentnya.",2.0,0.0,0.0,0.0,0.0,0.0,2025-12-30 13:48:53,Negatif,0.9992730021476746
instagram,instagram_comments,comment,rofiksl3,2025-12-30T13:44:44.000Z,Ujung2nya a ikut juga paling... hahahhahaaha,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-30 13:44:44,Negatif,0.5288147330284119
instagram,instagram_comments,comment,moekacino,2025-12-30T13:31:52.000Z,PDIP teriak Demokrasi? Pdhl ketumnya aja enggak ganti2 😂😂,1.0,0.0,0.0,0.0,0.0,0.0,2025-12-30 13:31:52,Netral,0.6286666989326477
instagram,instagram_comments,comment,dodi_satriawan_jaya,2025-12-30T13:22:23.000Z,Ciri2 demokrasi hancur,1.0,0.0,0.0,0.0,0.0,0.0,2025-12-30 13:22:23,Negatif,0.9998806715011597
instagram,instagram_comments,comment,si.acooo,2025-12-30T13:15:36.000Z,PRO,2.0,0.0,0.0,0.0,0.0,0.0,2025-12-30 13:15:36,Positif,0.9996320009231567
instagram,instagram_comments,comment,alianwar0404,2025-12-30T13:10:32.000Z,DPR ngak ada gunanya lebih baik di bubarkan saja😂😂,1.0,0.0,0.0,0.0,0.0,0.0,2025-12-30 13:10:32,Negatif,0.9996753931045532
instagram,instagram_comments,comment,yopiedian_,2025-12-30T12:32:49.000Z,"Balik ke sistem awal aja. Kerajaan, masing2 daerah dipimpin oleh rajanya masing2🤣",0.0,0.0,0.0,0.0,0.0,0.0,2025-12-30 12:32:49,Negatif,0.6534364223480225
instagram,instagram_comments,comment,beny_ma07,2025-12-30T12:21:37.000Z,"Ini paradok sekali. Bilang mengurangi biaya politik atau politik uang, tapi mereka yang melakukan politik uang. 😅🙏 bagaimana jika larangan politik uang ditindak lebih tegas. 🙌",1.0,0.0,0.0,0.0,0.0,0.0,2025-12-30 12:21:37,Negatif,0.9995726943016052
instagram,instagram_comments,comment,mudriko_,2025-12-30T11:42:25.000Z,Inimah nanti kuat2an lobbying dan hanya memperbesar kekuatan parpol di daerah,15.0,0.0,0.0,0.0,0.0,0.0,2025-12-30 11:42:25,Netral,0.9994094371795654
instagram,instagram_comments,comment,peterpumkinseater69,2025-12-30T11:38:31.000Z,"Ambil jalan tengah aja lah, wakil itu bener2 ga ada fungsinya kebanyakan dan menghindari show off untuk maju di pemilihan berikutnya, skrg jarang liat pemimpin daerah baru Krn yg terpilih pasti yg dekat dg petahana",2.0,0.0,0.0,0.0,0.0,0.0,2025-12-30 11:38:31,Negatif,0.9988535642623901
instagram,instagram_comments,comment,martinusyordan,2025-12-30T11:33:24.000Z,"Kembali ke jaman orba,terus apa fungsi reformasi 98 kalau begitu",6.0,0.0,0.0,0.0,0.0,0.0,2025-12-30 11:33:24,Negatif,0.9775770306587219
instagram,instagram_comments,comment,pengedarsepeda,2025-12-30T11:30:05.000Z,Kepala daerah harus eselon level atas dan pernah sekolah ilmu pemerintahan sejenis IPDN,10.0,0.0,0.0,0.0,0.0,0.0,2025-12-30 11:30:05,Netral,0.999294638633728
instagram,instagram_comments,comment,ramdlontuakia,2025-12-30T11:14:11.000Z,Opsi paling enak kepala daerah harus orang non partai begitu juga yg milih,3.0,0.0,0.0,0.0,0.0,0.0,2025-12-30 11:14:11,Negatif,0.7478460669517517
instagram,instagram_comments,comment,benisaputra431,2025-12-30T11:04:12.000Z,MBG mahal tetep bejalan,12.0,0.0,0.0,0.0,0.0,0.0,2025-12-30 11:04:12,Negatif,0.9998382329940796
instagram,instagram_comments,comment,badiita1,2025-12-30T10:40:45.000Z,Kalau tau begini mending golput aza pemilu kemarin ngapain aku pilih Prabowo ..nyesel nyesel...,1.0,0.0,0.0,0.0,0.0,0.0,2025-12-30 10:40:45,Negatif,0.9998369216918945
instagram,instagram_comments,comment,anthoniewd2025,2025-12-30T10:34:21.000Z,"Setuju Saja yg penting Jangan Lagi bermain Uang, Supaya kedepan saat Menjabat cuma mau mengabdi dg Tulus",6.0,0.0,0.0,0.0,0.0,0.0,2025-12-30 10:34:21,Negatif,0.993891716003418
instagram,instagram_comments,comment,bahrululum2012,2025-12-30T10:26:04.000Z,Sebelum Pemilihan umum Bagusnya di tes dulu kayak CPNS nggak usah di nilai cukup jawabannyanya di Publish ke Publik agar masyarakat tahu mana jawaban yang berkompetensi,1.0,0.0,0.0,0.0,0.0,0.0,2025-12-30 10:26:04,Positif,0.7928805947303772
instagram,instagram_comments,comment,k0rupt0rtaik,2025-12-30T10:12:12.000Z,th 2014-2018 pdip dukung knp skrg gk dukung?,1.0,0.0,0.0,0.0,0.0,0.0,2025-12-30 10:12:12,Netral,0.7117856740951538
instagram,instagram_comments,comment,fdahmad_,2025-12-30T10:06:14.000Z,Orba is back 😨,5.0,0.0,0.0,0.0,0.0,0.0,2025-12-30 10:06:14,Netral,0.8944206833839417
instagram,instagram_comments,comment,i__p__h__a__n__t,2025-12-30T09:45:55.000Z,Gaji kalian yg dipangkas 80% biar hemat anggaran,4.0,0.0,0.0,0.0,0.0,0.0,2025-12-30 09:45:55,Positif,0.960396945476532
instagram,instagram_comments,comment,widi_rahman789,2025-12-30T09:26:33.000Z,Setuju... Perketat pemilihan DPR supaya mereka mampu pilih bupati walikota berkualitas... Minim biaya.. minim konflik antar tetangga... Minim money politics,3.0,0.0,0.0,0.0,0.0,0.0,2025-12-30 09:26:33,Negatif,0.7601123452186584
instagram,instagram_comments,comment,ziizones,2025-12-30T09:16:28.000Z,Orde baru muncul lg 👏👏👏👏,11.0,0.0,0.0,0.0,0.0,0.0,2025-12-30 09:16:28,Netral,0.9986547231674194
instagram,instagram_comments,comment,pikirandaeli,2025-12-30T09:16:27.000Z,"Ya gak heran kalau adalah isinya adalah politisi orba dan orba itu dulu penjajah rakyat selama 32 thn. PAN dan PKB itu lahir karena reformasi, tapi dan lupa tujuan hidupnya!",2.0,0.0,0.0,0.0,0.0,0.0,2025-12-30 09:16:27,Negatif,0.9997566342353821
instagram,instagram_comments,comment,rizki_gk_pakek_bilar,2025-12-30T08:57:26.000Z,Negara demokrasi tp isinya begini 😂,3.0,0.0,0.0,0.0,0.0,0.0,2025-12-30 08:57:26,Netral,0.9992499947547913
instagram,instagram_comments,comment,rahmatkomi_guitar,2025-12-30T08:53:19.000Z,GITAR 🎸NYO KAK YUK ORDERLAH 🙌,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-30 08:53:19,Netral,0.999550998210907
instagram,instagram_comments,comment,armus914,2025-12-30T08:52:05.000Z,Kembali kezaman purba 😁😁😁,7.0,0.0,0.0,0.0,0.0,0.0,2025-12-30 08:52:05,Negatif,0.9698554873466492
