url,title,displayedUrl,description,emphasizedKeywords,siteLinks,productInfo,likes,lastUpdated,channelName,type,position,reelLength,followersAmount,tweetCards,date,views,personalInfo,source_file,reactions
https://www.threads.com/@ilham_mendrofa/post/DTHV0EjiYa_/video-gajah-tersingkir-harimau-kehilangan-jejak-hutan-tinggal-nama-di-peta-kebijakan,"Gajah tersingkir, harimau kehilangan jejak, hutan tinggal ...",https://www.threads.com › @ilham_mendrofa,4 hari yang lalu — #KeseKese #IlhamMendrofa #Pilkada #DPRD #Alerta. OCR kesekese BENCANA EKOLOGIS PUTAR-BALIK KEBIJAKAN LINGKUNGAN İLHAM . kese ese a mana Kg ...,['Pilkada #DPRD'],[],{},,,,organic,191,,,,,,,thread 3.json,
https://www.threads.com/@tariganignatius/post/DS_cRB2AZy1/harus-berbeda,Harus berbeda,https://www.threads.com › @tariganignatius,7 hari yang lalu — Dulu waktu esbeye mau lengser mngesahkan UU PILKADA DPRD .. kalian gen z jng mau dibodohi prtai BEMOKARAT..si tukang drama..  . Related threads.,['PILKADA DPRD'],[],{},,,,organic,193,,,,,,,thread 3.json,
https://www.threads.com/@ies.3n/post/DTCbbGmAtnl/video-inilah-efeknya-kalau-dibesar-besarkan-ustad-islam-pondokpesantren-sumenep,inilah efeknya kalau dibesar-besarkan #ustad #islam ...,https://www.threads.com › @ies.3n,"6 hari yang lalu — cuma ganti skin, isinya tetap sama #prabowo #pilkada #dprd #beritaviral #eliesertarigan. OCR iinto Tampang Ustaz di Sumenep Pemerkosa 8 ...",['pilkada #dprd'],[],{},,,,organic,196,,,,,,,thread 3.json,
https://www.threads.com/@masyfukrizal/post/DTFS6kSD9GM/dari-pada-panjang-lebar-silakan-coba-terjun-di-politik-dulu-uraian-anda-gak,Dari pada panjang lebar silakan coba terjun di politik dulu. ...,https://www.threads.com › @masyfukrizal,4 hari yang lalu — Percaya gak percaya mayotitas yang menolak pilkada DPRD itu yang partai mreka pengkaderannya jelek. Mreka mostly pengandalkan artis dan ...,['pilkada DPRD'],[],{},,,,organic,197,,,,,,,thread 3.json,
https://www.threads.com/@ulfahr.wildah/post/DTE3gPXD0ih/kalau-anak-buahnya-melakukan-salah-pasti-ditegurlah-tapi-bukan-di-depan-umum,Kalau anak buahnya melakukan salah pasti ditegurlah tapi ...,https://www.threads.com › @ulfahr.wildah,5 hari yang lalu — ... pemerintah. mendukung pilkada dprd. teguran yang loe bilang paling juga kahyalan elo gw sih maunya fakta yang terbukti. Related threads.,['pilkada dprd'],[],{},,,,organic,198,,,,,,,thread 3.json,
https://www.threads.com/@masyfukrizal/post/DTB97HzD6U0/percaya-gak-percaya-mayotitas-yang-menolak-pilkada-dprd-itu-yang-partai-mreka,Tapi by data pemilu DPRD itu pemimpinnya jauh ...,https://www.threads.com › @masyfukrizal,6 hari yang lalu — Percaya gak percaya mayotitas yang menolak pilkada DPRD itu yang partai mreka pengkaderannya jelek. Mreka mostly pengandalkan artis dan ...,['pilkada DPRD'],[],{},,,,organic,199,,,,,,,thread 3.json,
https://www.threads.com/@ies.3n/post/DTC0GZZjYOm/video-berani-bener-menolak-hukum-surga-texas-usa-syariah-islam-satire,berani bener menolak hukum surga #texas #usa #syariah ...,https://www.threads.com › @ies.3n,"5 hari yang lalu — cuma ganti skin, isinya tetap sama #prabowo #pilkada #dprd #beritaviral #eliesertarigan. OCR TEXAS J AME THE FIRST TATE TO OFFIC RIA LAW. DO ...",['pilkada #dprd'],[],{},,,,organic,200,,,,,,,thread 3.json,
https://www.threads.com/@galeriherbal.toridalle/post/DS_hudPEj3J/isu-pemakzulan-gibran-dan-ijazah-jokowi-itu-tidak-haanya-mengganggu-jokowi-tapi,isu pemakzulan Gibran dan ijazah Jokowi itu tidak haanya ...,https://www.threads.com › @galeriherbal.toridalle,7 hari yang lalu — ... tolol!!!! Dulu waktu esbeye mau lengser mngesahkan UU PILKADA DPRD .. kalian gen z jng mau dibodohi prtai BEMOKARAT..si tukang drama..  . 2.,['PILKADA DPRD'],[],{},,,,organic,203,,,,,,,thread 3.json,
https://www.threads.com/@ilham_mendrofa/post/DSrELGYkpux/video-di-bawah-salju-yang-jatuh-perlahan-kasih-berjalan-tanpa-suara-menuntun-yang,"Di bawah salju yang jatuh perlahan, kasih berjalan tanpa ...",https://www.threads.com › @ilham_mendrofa,"24 Des 2025 — #KeseKese #IlhamMendrofa #Pilkada #DPRD #Alerta. OCR Semoga Sukacita Natal Tidak Hanya Dirasakan Hari ini, TetapiTerus Hidup Dalam Tindakan ...",['Pilkada #DPRD'],[],{},,,,organic,204,,,,,,,thread 3.json,
https://www.threads.com/@ilham_mendrofa/post/DTG3n55EjEC/video-bagi-washington-ia-kriminal-bagi-caracas-ia-simbol-kedaulatan-penangkapan,Ilham Mendrofa (@ilham_mendrofa),https://www.threads.com › @ilham_mendrofa,4 hari yang lalu — #KeseKese #IlhamMendrofa #Pilkada #DPRD #Alerta. OCR kese ese DEA DEA D Siapa Maduro Satu ini? İLHAM 세하시랑 . kese ese Menjadi Potret ...,['Pilkada #DPRD'],[],{},,,,organic,205,,,,,,,thread 3.json,
https://www.threads.com/@masyfukrizal/post/DTDJOfmD275/coba-baca-komentar-pra-filsuf-barat-demokrasi-udah-terjadi-di-athena-ribuan,"Coba baca komentar pra filsuf barat, demokrasi udah ...",https://www.threads.com › @masyfukrizal,5 hari yang lalu — Percaya gak percaya mayotitas yang menolak pilkada DPRD itu yang partai mreka pengkaderannya jelek. Mreka mostly pengandalkan artis dan ...,['pilkada DPRD'],[],{},,,,organic,210,,,,,,,thread 3.json,
https://www.threads.com/@masyfukrizal/post/DTCp2Gcj_Bb/itu-data-mas-pengumpulan-survei-itu-metodenya-kualitatif-pernah-skripsi-kan,"Itu data mas , pengumpulan survei itu metodenya kualitatif. ...",https://www.threads.com › @masyfukrizal,5 hari yang lalu — Percaya gak percaya mayotitas yang menolak pilkada DPRD itu yang partai mreka pengkaderannya jelek. Mreka mostly pengandalkan artis dan ...,['pilkada DPRD'],[],{},,,,organic,212,,,,,,,thread 3.json,
https://www.threads.com/@disinisadat/post/DHo-6sYzMKp/2-inkompentensi-polisi-di-tkp-kamar-korban-di-kost-selama-2-hari-kamar-korban-ga,2. Inkompentensi polisi di TKP kamar korban di kost. ...,https://www.threads.com › @disinisadat,"January 1, 2026 at 6:18 PM. Kabar buruk untuk kalian yang nolak Pilkada DPRD ala OrbaSuka gak suka, siap gak siap, revisi UU Pilkada pasti ...",['Pilkada DPRD'],[],{},,,,organic,213,,,,2025-03-25T12:00:00.000Z,,,thread 3.json,
https://www.threads.com/@masyfukrizal/post/DTCWIEKD6Av/kalo-soal-korup-dulu-jaman-soeharto-korup-cuman-di-lingkar-kekuasaan-artinya,Kalo soal korup dulu jaman soeharto korup cuman di ...,https://www.threads.com › @masyfukrizal,6 hari yang lalu — Percaya gak percaya mayotitas yang menolak pilkada DPRD itu yang partai mreka pengkaderannya jelek. Mreka mostly pengandalkan artis dan ...,['pilkada DPRD'],[],{},,,,organic,214,,,,,,,thread 3.json,
https://www.threads.com/@nandangsutisnachannel/post/DS_4K7tEk38/repot-sama-pemuja-pak-jokowi-mengapresiasi-pak-sby-dituduh-demokrat-kritis-di,"Repot sama pemuja pak Jokowi, mengapresiasi Pak SBY ...",https://www.threads.com › @nandangsutisnachannel,"7 hari yang lalu — ... January 2, 2026 at 12:52 AM. Tolak wacana Pilkada oleh DPRD, itu bukan untuk penghematan tapi akal-akalan. #pilkada #dprd #kotakkosong. 44. 8. 6.",['pilkada #dprd'],[],{},,,,organic,215,,,,,,,thread 3.json,
https://www.threads.com/@ilham_mendrofa/post/DS81VmskRyi/video-indonesia-tumbuh-tapi-tidak-semua-ikut-tumbuh-dunia-belum-pulih-utang,aman untuk siapa? #KeseKese #IlhamMendrofa #2026 # ...,https://www.threads.com › @ilham_mendrofa,31 Des 2025 — #KeseKese #IlhamMendrofa #Pilkada #DPRD #Alerta. OCR kese kese 2026 INDONESIA antara ini dan itu.. İLHAM Mumbırata . kese kes Kalimat Itu ...,['Pilkada #DPRD'],[],{},,,,organic,216,,,,,,,thread 3.json,
https://www.threads.com/@masyfukrizal/post/DTCWxnbD5F3/keknya-mau-dibikin-pemilu-tertutup-juga-artinya-milih-partai-bukan-milih-sosok,Keknya mau dibikin pemilu tertutup juga. Artinya milih ...,https://www.threads.com › @masyfukrizal,6 hari yang lalu — Percaya gak percaya mayotitas yang menolak pilkada DPRD itu yang partai mreka pengkaderannya jelek. Mreka mostly pengandalkan artis dan ...,['pilkada DPRD'],[],{},,,,organic,217,,,,,,,thread 3.json,
https://www.threads.com/@masyfukrizal/post/DTFSbuKj2Yw/anda-pengennya-demokrasi-liberal-ya-karena-anda-melek-politik-anda,"Anda pengennya demokrasi liberal, ya karena anda melek ...",https://www.threads.com › @masyfukrizal,4 hari yang lalu — Percaya gak percaya mayotitas yang menolak pilkada DPRD itu yang partai mreka pengkaderannya jelek. Mreka mostly pengandalkan artis dan ...,['pilkada DPRD'],[],{},,,,organic,218,,,,,,,thread 3.json,
https://www.threads.com/@masyfukrizal/post/DTCD0i4jypi/banyak-mas-coba-survei-ke-orang-tua-yang-pernah-ngerasain-era-soeharto-dan,"Banyak mas, coba survei ke orang tua yang pernah ...",https://www.threads.com › @masyfukrizal,6 hari yang lalu — Percaya gak percaya mayotitas yang menolak pilkada DPRD itu yang partai mreka pengkaderannya jelek. Mreka mostly pengandalkan artis dan ...,['pilkada DPRD'],[],{},,,,organic,219,,,,,,,thread 3.json,
